date,HomeTeam,AwayTeam,B365H,B365D,B365A,BWH,BWD,BWA
2018-02-05,Virtus Entella,Spezia,2.75,2.89,2.79,2.75,2.95,2.8
2018-02-10,Ascoli,Empoli,4.0,3.5,1.9,4.1,3.3,1.91
2018-02-10,Avellino,Cesena,2.2,3.1,3.5,2.2,3.1,3.4
2018-02-10,Bari,Frosinone,2.89,3.1,2.5,2.8,3.2,2.5
2018-02-10,Carpi,Cremonese,2.5,2.89,3.1,2.35,2.9,3.3
2018-02-10,Pescara,Salernitana,2.1,3.5,3.29,2.1,3.4,3.3
2018-02-10,Pro Vercelli,Brescia,2.2,3.2,3.39,2.2,3.1,3.4
2018-02-10,Spezia,Venezia,2.14,3.0,3.75,2.25,2.95,3.5
2018-02-10,Ternana,Virtus Entella,2.25,3.2,3.25,2.25,3.1,3.25
2018-02-11,Cittadella,Novara,1.66,3.6,5.25,1.75,3.5,4.75
2018-02-11,Parma,Perugia,1.83,3.5,4.33,1.83,3.4,4.4
2018-02-12,Palermo,Foggia,1.66,3.75,5.0,1.67,3.75,5.0
2018-02-16,Cremonese,Bari,2.1,3.1,3.79,2.1,3.1,3.8
2018-02-17,Cesena,Cittadella,2.6,3.1,2.79,2.55,3.2,2.85
2018-02-17,Empoli,Parma,1.8,3.29,4.75,1.85,3.3,4.6
2018-02-17,Foggia,Carpi,1.9,3.29,4.2,1.95,3.4,3.9
2018-02-17,Novara,Spezia,2.39,2.75,3.5,2.4,2.85,3.4
2018-02-17,Perugia,Palermo,2.39,3.2,3.0,2.5,3.1,2.95
2018-02-17,Salernitana,Pro Vercelli,1.85,3.29,4.5,1.83,3.4,4.5
2018-02-17,Venezia,Avellino,1.8,3.29,4.75,1.85,3.25,4.75
2018-02-17,Virtus Entella,Pescara,2.45,3.39,2.75,2.5,3.3,2.8
2018-02-18,Brescia,Ternana,1.85,3.29,4.5,1.91,3.4,4.1
2018-02-18,Frosinone,Ascoli,1.36,4.5,9.5,1.42,4.33,8.25
2018-02-23,Parma,Venezia,2.04,3.1,4.0,2.05,3.1,4.0
2018-02-23,Spezia,Salernitana,2.0,3.0,4.33,2.0,3.1,4.2
2018-02-24,Ascoli,Cesena,2.45,3.0,3.1,2.5,3.1,3.0
2018-02-24,Avellino,Novara,2.39,3.0,3.2,2.45,3.0,3.1
2018-02-24,Carpi,Virtus Entella,2.0,3.1,4.2,2.0,3.1,4.2
2018-02-24,Cittadella,Empoli,3.0,3.1,2.45,2.9,3.2,2.5
2018-02-24,Foggia,Brescia,1.72,3.39,5.25,1.78,3.6,4.6
2018-02-24,Frosinone,Perugia,1.8,3.39,4.75,1.8,3.4,4.75
2018-02-24,Pescara,Cremonese,2.29,3.1,3.25,2.3,3.1,3.3
2018-02-24,Pro Vercelli,Palermo,3.29,3.0,2.35,3.1,3.0,2.45
2018-02-24,Ternana,Bari,3.1,3.1,2.39,3.0,3.1,2.45
2018-02-26,Salernitana,Parma,2.87,3.0,2.62,2.75,3.1,2.6
2018-02-27,Cremonese,Frosinone,2.87,3.0,2.62,2.75,3.0,2.75
2018-02-27,Empoli,Avellino,1.39,4.33,8.5,1.42,4.33,8.0
2018-02-27,Novara,Foggia,2.2,3.1,3.5,2.25,3.2,3.3
2018-02-27,Palermo,Ascoli,1.5,3.79,7.0,1.5,3.8,7.5
2018-02-27,Venezia,Ternana,1.66,3.6,5.25,1.65,3.7,5.5
2018-02-27,Virtus Entella,Cittadella,3.2,3.1,2.37,3.2,3.2,2.3
2018-03-03,Ascoli,Salernitana,2.29,2.87,3.5,2.35,2.95,3.4
2018-03-03,Cittadella,Pescara,1.85,3.39,4.33,1.87,3.6,4.1
2018-03-03,Frosinone,Novara,1.7,3.5,5.25,1.62,3.6,6.0
2018-03-03,Spezia,Cesena,1.83,3.1,5.25,1.83,3.25,4.75
2018-03-03,Ternana,Cremonese,3.29,3.1,2.29,3.0,3.1,2.45
2018-03-06,Cesena,Pro Vercelli,2.1,3.1,3.79,2.1,3.2,3.75
2018-03-06,Perugia,Brescia,1.75,3.25,5.5,1.78,3.5,4.6
2018-03-10,Bari,Pro Vercelli,1.66,3.39,5.75,1.72,3.5,5.25
2018-03-10,Cesena,Carpi,2.29,2.87,3.6,2.4,3.0,3.25
2018-03-10,Cremonese,Cittadella,2.2,3.1,3.5,2.3,3.2,3.2
2018-03-10,Palermo,Frosinone,2.25,3.0,3.5,2.3,3.1,3.3
2018-03-10,Perugia,Foggia,1.85,3.39,4.33,1.87,3.4,4.25
2018-03-10,Pescara,Parma,2.37,3.2,3.0,2.6,3.1,2.85
2018-03-10,Spezia,Ternana,1.8,3.39,4.75,1.83,3.4,4.6
2018-03-10,Venezia,Ascoli,1.7,3.5,5.25,1.72,3.5,5.25
2018-03-11,Empoli,Virtus Entella,1.44,4.2,7.5,1.45,4.25,7.5
2018-03-11,Salernitana,Avellino,2.04,3.29,3.6,2.1,3.1,3.9
2018-03-12,Novara,Brescia,2.14,3.2,3.5,2.15,3.3,3.4
2018-03-13,Bari,Spezia,2.1,3.0,4.0,2.15,2.95,3.9
2018-03-13,Pescara,Carpi,2.0,3.2,4.0,1.95,3.2,4.2
2018-03-16,Foggia,Cesena,1.7,3.6,5.0,1.75,3.4,5.25
2018-03-17,Ascoli,Ternana,2.29,3.0,3.39,2.3,3.0,3.4
2018-03-17,Brescia,Cremonese,2.37,3.0,3.2,2.4,3.0,3.2
2018-03-17,Cittadella,Bari,2.04,3.25,3.75,2.05,3.3,3.7
2018-03-17,Empoli,Venezia,1.61,3.6,6.0,1.62,3.6,6.0
2018-03-17,Frosinone,Salernitana,1.57,4.0,5.5,1.57,4.0,5.75
2018-03-17,Novara,Palermo,2.89,3.0,2.62,3.1,2.95,2.5
2018-03-17,Perugia,Spezia,2.0,3.1,4.2,2.05,3.1,4.0
2018-03-17,Virtus Entella,Parma,3.5,3.0,2.25,3.5,3.0,2.25
2018-03-18,Avellino,Pescara,2.37,3.1,3.1,2.4,3.2,3.0
2018-03-19,Carpi,Pro Vercelli,2.1,3.1,3.75,2.1,2.95,4.1
2018-03-24,Bari,Brescia,1.75,3.29,5.25,1.75,3.3,5.25
2018-03-24,Spezia,Ascoli,1.75,3.29,5.25,1.78,3.3,5.25
2018-03-25,Cesena,Perugia,3.0,3.1,2.45,2.9,3.2,2.5
2018-03-25,Cremonese,Virtus Entella,1.85,3.39,4.33,1.78,3.4,5.0
2018-03-25,Palermo,Carpi,1.85,3.29,4.5,1.83,3.2,5.0
2018-03-25,Parma,Foggia,2.0,3.25,3.89,2.05,3.25,3.75
2018-03-25,Pescara,Empoli,3.5,3.39,2.04,3.6,3.4,2.05
2018-03-25,Pro Vercelli,Avellino,2.25,3.0,3.5,2.2,3.1,3.5
2018-03-25,Salernitana,Novara,2.1,3.0,4.0,2.1,2.95,4.1
2018-03-25,Ternana,Frosinone,3.79,3.2,2.04,3.7,3.2,2.1
2018-03-25,Venezia,Cittadella,2.25,3.1,3.39,2.25,3.1,3.4
2018-03-28,Ascoli,Bari,3.0,3.0,2.5,3.1,3.0,2.4
2018-03-29,Avellino,Parma,3.0,3.0,2.5,3.5,3.0,2.25
2018-03-29,Brescia,Pescara,2.2,3.25,3.29,2.15,3.3,3.4
2018-03-29,Carpi,Ternana,1.95,3.2,4.2,1.95,3.1,4.4
2018-03-29,Cittadella,Spezia,1.8,3.25,5.0,1.83,3.25,4.75
2018-03-29,Empoli,Salernitana,1.44,4.0,8.0,1.44,4.33,7.5
2018-03-29,Foggia,Pro Vercelli,1.8,3.25,5.0,1.83,3.3,4.75
2018-03-29,Frosinone,Venezia,1.7,3.39,5.5,1.75,3.4,5.25
2018-03-29,Virtus Entella,Palermo,3.6,3.0,2.2,3.7,3.0,2.2
2018-03-30,Novara,Cesena,2.04,3.1,4.0,2.15,3.1,3.7
2018-03-30,Perugia,Cremonese,1.95,3.2,4.2,1.95,3.2,4.25
2018-04-02,Avellino,Bari,3.0,3.0,2.54,2.85,3.0,2.6
2018-04-02,Carpi,Venezia,2.54,2.89,3.0,2.55,2.9,3.0
2018-04-02,Foggia,Empoli,3.6,3.25,2.04,3.4,3.3,2.1
2018-04-02,Parma,Palermo,2.54,2.87,3.1,2.5,3.0,2.95
2018-04-03,Brescia,Virtus Entella,2.04,3.1,4.0,2.1,3.1,3.7
2018-04-03,Pro Vercelli,Perugia,3.1,3.0,2.45,3.0,3.0,2.45
2018-04-07,Ascoli,Carpi,2.45,2.87,3.25,2.5,2.85,3.25
2018-04-07,Bari,Salernitana,1.6,3.5,6.5,1.62,3.6,6.0
2018-04-07,Cremonese,Foggia,2.2,3.29,3.29,2.3,3.2,3.2
2018-04-07,Palermo,Pescara,1.57,3.75,6.0,1.57,3.8,6.25
2018-04-07,Parma,Frosinone,2.39,3.0,3.2,2.4,3.0,3.25
2018-04-07,Spezia,Empoli,3.29,3.0,2.35,3.25,3.1,2.35
2018-04-07,Ternana,Cittadella,3.79,3.2,2.04,3.9,3.25,2.0
2018-04-08,Cesena,Virtus Entella,2.14,3.2,3.5,2.25,3.0,3.5
2018-04-08,Pro Vercelli,Novara,2.45,3.0,3.1,2.5,3.0,3.1
2018-04-08,Venezia,Brescia,1.85,3.29,4.5,1.83,3.25,4.75
2018-04-09,Avellino,Perugia,3.1,3.1,2.37,3.0,3.1,2.5
2018-04-13,Foggia,Ascoli,1.7,3.5,5.25,1.7,3.5,5.25
2018-04-13,Parma,Cittadella,1.9,3.29,4.2,1.85,3.4,4.5
2018-04-14,Brescia,Carpi,2.04,3.1,4.0,2.15,3.1,3.7
2018-04-14,Empoli,Pro Vercelli,1.33,5.0,9.0,1.35,5.0,8.5
2018-04-14,Frosinone,Spezia,1.72,3.39,5.25,1.78,3.4,5.0
2018-04-14,Novara,Ternana,2.0,3.2,4.0,1.95,3.25,4.1
2018-04-14,Palermo,Cremonese,1.53,3.89,6.5,1.55,3.9,6.25
2018-04-14,Perugia,Venezia,2.1,3.2,3.6,2.0,3.3,3.9
2018-04-14,Pescara,Bari,2.5,3.1,2.89,2.5,3.2,2.9
2018-04-14,Salernitana,Cesena,1.9,3.29,4.2,1.9,3.2,4.6
2018-04-14,Virtus Entella,Avellino,2.1,3.2,3.6,2.15,3.0,3.8
2018-04-16,Ascoli,Parma,3.5,3.1,2.2,3.5,3.0,2.2
2018-04-17,Avellino,Frosinone,4.0,3.2,2.0,3.9,3.25,2.0
2018-04-17,Bari,Novara,1.8,3.29,4.75,1.83,3.25,4.6
2018-04-17,Carpi,Perugia,3.0,2.89,2.6,2.85,2.95,2.7
2018-04-17,Cesena,Empoli,4.0,3.5,1.9,4.0,3.5,1.91
2018-04-17,Cittadella,Palermo,2.5,3.1,2.89,2.55,3.1,2.9
2018-04-17,Cremonese,Salernitana,2.14,2.89,3.89,2.1,3.2,3.75
2018-04-17,Pro Vercelli,Pescara,2.45,3.1,3.0,2.45,3.2,2.95
2018-04-17,Spezia,Brescia,2.1,3.1,3.79,2.05,3.1,4.0
2018-04-17,Ternana,Foggia,2.75,3.29,2.5,2.8,3.3,2.5
2018-04-17,Venezia,Virtus Entella,1.66,3.5,5.5,1.7,3.5,5.5
2018-04-21,Brescia,Cesena,2.0,3.2,4.0,2.0,3.25,3.9
2018-04-21,Cremonese,Ascoli,1.83,3.39,4.5,1.91,3.25,4.33
2018-04-21,Foggia,Bari,2.04,3.29,3.6,2.15,3.3,3.4
2018-04-21,Novara,Venezia,2.29,3.0,3.39,2.5,3.1,3.0
2018-04-21,Palermo,Avellino,1.44,4.0,8.0,1.48,4.1,7.25
2018-04-21,Parma,Carpi,1.6,3.5,6.5,1.62,3.5,6.5
2018-04-21,Salernitana,Cittadella,2.29,3.1,3.25,2.45,3.1,3.0
2018-04-21,Virtus Entella,Pro Vercelli,2.0,3.1,4.2,2.05,3.1,4.0
2018-04-22,Perugia,Ternana,1.61,3.6,6.0,1.6,3.75,6.0
2018-04-22,Pescara,Spezia,2.14,3.2,3.5,2.15,3.2,3.5
2018-04-23,Frosinone,Empoli,2.29,3.2,3.1,2.4,3.25,3.0
2018-04-27,Bari,Virtus Entella,1.72,3.29,5.5,1.78,3.4,5.0
2018-04-27,Venezia,Palermo,2.29,3.0,3.39,2.3,3.0,3.4
2018-04-28,Ascoli,Perugia,3.2,3.1,2.35,3.0,3.2,2.4
2018-04-28,Carpi,Avellino,2.04,3.1,3.79,2.15,3.0,3.8
2018-04-28,Cesena,Frosinone,3.75,3.2,2.04,3.75,3.25,2.05
2018-04-28,Cittadella,Foggia,1.9,3.39,4.0,2.0,3.5,3.6
2018-04-28,Empoli,Novara,1.44,4.2,7.5,1.45,4.1,7.75
2018-04-28,Pro Vercelli,Parma,3.6,3.1,2.14,3.7,3.1,2.15
2018-04-28,Salernitana,Brescia,2.14,2.75,4.2,2.3,2.8,3.75
2018-04-28,Spezia,Cremonese,2.29,2.75,3.75,2.4,2.7,3.6
2018-04-28,Ternana,Pescara,2.04,3.2,3.79,2.1,3.25,3.6
2018-04-30,Palermo,Bari,1.9,3.39,4.0,1.95,3.25,4.0
2018-05-01,Avellino,Cittadella,3.0,2.89,2.6,2.7,3.1,2.75
2018-05-01,Brescia,Frosinone,3.29,3.29,2.2,3.5,3.1,2.2
2018-05-01,Carpi,Empoli,3.39,3.2,2.2,3.4,3.2,2.2
2018-05-01,Cremonese,Novara,2.29,2.87,3.6,2.25,3.0,3.5
2018-05-01,Foggia,Spezia,2.1,3.2,3.6,2.1,3.2,3.7
2018-05-01,Parma,Ternana,1.44,4.2,7.0,1.53,4.0,6.25
2018-05-01,Perugia,Salernitana,1.61,3.6,6.0,1.62,3.75,5.75
2018-05-01,Pescara,Cesena,2.1,3.2,3.6,2.15,3.0,3.8
2018-05-01,Pro Vercelli,Venezia,2.89,3.1,2.5,2.85,3.0,2.65
2018-05-01,Virtus Entella,Ascoli,2.1,3.1,3.79,2.15,3.1,3.7
2018-05-05,Ascoli,Avellino,2.25,3.1,3.39,2.15,3.2,3.5
2018-05-05,Bari,Perugia,2.2,3.1,3.5,2.25,3.1,3.4
2018-05-05,Cittadella,Brescia,1.61,3.75,5.75,1.65,3.6,5.75
2018-05-05,Frosinone,Carpi,1.44,4.33,7.0,1.42,4.2,8.75
2018-05-05,Novara,Pescara,1.9,3.25,4.33,2.0,3.2,4.0
2018-05-05,Salernitana,Virtus Entella,2.45,3.0,3.1,2.45,3.0,3.1
2018-05-05,Spezia,Pro Vercelli,2.37,3.0,3.2,2.45,3.0,3.1
2018-05-05,Ternana,Palermo,3.75,3.2,2.04,3.5,3.1,2.2
2018-05-05,Venezia,Foggia,1.95,3.39,4.0,1.9,3.3,4.4
2018-05-06,Cesena,Parma,3.39,3.2,2.2,3.4,3.1,2.25
2018-05-07,Empoli,Cremonese,1.8,3.5,4.5,1.78,3.3,5.0
2018-05-11,Avellino,Spezia,1.44,4.2,8.0,1.44,4.25,7.5
2018-05-12,Brescia,Empoli,3.5,2.5,2.62,3.2,2.65,2.7
2018-05-12,Carpi,Cittadella,3.6,3.0,2.2,3.5,2.95,2.3
2018-05-12,Cremonese,Venezia,2.87,3.1,2.54,2.8,3.1,2.6
2018-05-12,Foggia,Salernitana,1.75,3.75,4.33,1.78,3.6,4.5
2018-05-12,Palermo,Cesena,1.5,4.0,6.5,1.57,3.9,6.0
2018-05-12,Parma,Bari,1.9,3.2,4.33,2.0,3.25,4.0
2018-05-12,Perugia,Novara,2.6,2.1,5.0,2.5,2.15,5.25
2018-05-12,Pescara,Ascoli,2.75,2.1,4.5,2.75,2.2,4.1
2018-05-12,Pro Vercelli,Ternana,2.0,3.39,3.7,2.1,3.1,3.8
2018-05-12,Virtus Entella,Frosinone,3.79,3.29,2.0,3.7,3.2,2.05
2018-05-18,Ascoli,Brescia,2.04,3.1,3.3,2.25,3.2,3.3
2018-05-18,Bari,Carpi,1.5,4.0,5.5,1.45,4.25,7.25
2018-05-18,Cesena,Cremonese,2.62,1.7,7.0,2.75,1.72,6.5
2018-05-18,Cittadella,Pro Vercelli,1.36,4.5,7.0,1.42,4.5,7.25
2018-05-18,Empoli,Perugia,1.57,3.6,5.0,1.67,3.8,5.0
2018-05-18,Frosinone,Foggia,1.25,5.5,9.0,1.28,5.5,10.5
2018-05-18,Novara,Virtus Entella,1.95,3.4,3.5,2.0,3.4,3.8
2018-05-18,Salernitana,Palermo,4.75,3.75,1.61,5.0,3.9,1.67
2018-05-18,Spezia,Parma,6.0,3.8,1.5,6.25,4.1,1.53
2018-05-18,Ternana,Avellino,5.5,4.0,1.5,6.5,4.0,1.53
2018-05-18,Venezia,Pescara,2.6,1.9,4.75,2.5,1.95,4.8
2017-07-28,Brest,Chateauroux,2.0,3.1,4.2,1.95,3.1,4.1
2017-07-28,Nimes,Reims,2.2,3.0,3.6,2.05,3.2,3.6
2017-07-28,Niort,Ajaccio,2.15,3.2,3.5,2.15,3.1,3.4
2017-07-28,Orleans,Nancy,3.0,2.9,2.6,3.0,2.85,2.5
2017-07-28,Paris FC,Clermont,2.75,3.1,2.63,2.75,3.1,2.55
2017-07-28,Sochaux,Bourg Peronnas,2.0,3.2,4.0,1.91,3.1,4.2
2017-07-28,Tours,Le Havre,2.55,3.0,2.9,2.4,3.0,3.0
2017-07-28,Valenciennes,Ajaccio GFCO,2.7,2.9,2.9,2.45,3.0,2.95
2017-07-29,Lorient,Quevilly Rouen,1.7,3.5,5.25,1.72,3.4,5.0
2017-07-31,Auxerre,Lens,2.9,3.0,2.6,2.8,2.95,2.6
2017-08-04,Ajaccio,Brest,2.6,2.9,3.0,2.5,2.85,3.0
2017-08-04,Ajaccio GFCO,Lorient,2.45,3.0,3.1,2.4,3.1,2.9
2017-08-04,Bourg Peronnas,Paris FC,2.4,3.0,3.2,2.2,3.0,3.4
2017-08-04,Chateauroux,Valenciennes,2.05,3.0,4.1,2.15,3.0,3.6
2017-08-04,Clermont,Tours,2.05,3.1,3.9,2.05,3.2,3.6
2017-08-04,Le Havre,Auxerre,1.8,3.2,5.0,1.9,3.1,4.4
2017-08-04,Lens,Nimes,2.0,3.1,4.2,2.0,3.2,3.75
2017-08-04,Nancy,Niort,1.8,3.3,4.75,1.78,3.25,4.75
2017-08-04,Quevilly Rouen,Sochaux,3.25,2.9,2.4,2.8,2.95,2.6
2017-08-05,Reims,Orleans,1.8,3.3,4.75,1.75,3.2,5.0
2017-08-11,Brest,Ajaccio GFCO,2.0,3.2,4.0,2.05,2.95,3.9
2017-08-11,Niort,Auxerre,2.25,3.2,3.3,2.3,2.8,3.5
2017-08-11,Orleans,Ajaccio,2.15,3.0,3.8,2.2,2.8,3.75
2017-08-11,Paris FC,Le Havre,3.4,2.88,2.38,3.2,2.85,2.4
2017-08-11,Quevilly Rouen,Bourg Peronnas,2.38,2.9,3.4,2.3,2.95,3.25
2017-08-11,Tours,Reims,3.4,2.88,2.38,3.2,2.85,2.4
2017-08-11,Valenciennes,Clermont,2.5,2.88,3.2,2.4,2.9,3.1
2017-08-12,Sochaux,Lens,2.25,3.1,3.4,2.2,2.85,3.7
2017-08-14,Lorient,Chateauroux,1.67,3.5,5.5,1.65,3.5,5.25
2017-08-14,Nimes,Nancy,2.4,2.88,3.3,2.4,2.85,3.2
2017-08-18,Ajaccio,Paris FC,2.0,3.1,4.2,2.05,3.0,3.9
2017-08-18,Ajaccio GFCO,Quevilly Rouen,1.75,3.4,5.0,1.78,3.4,4.5
2017-08-18,Auxerre,Orleans,2.1,3.1,3.8,2.0,3.1,3.9
2017-08-18,Clermont,Lorient,3.6,3.2,2.1,3.3,3.1,2.2
2017-08-18,Le Havre,Valenciennes,1.67,3.6,5.5,1.67,3.5,5.0
2017-08-18,Nancy,Sochaux,2.3,3.0,3.4,2.25,2.8,3.6
2017-08-18,Niort,Tours,2.25,3.1,3.4,2.05,3.25,3.5
2017-08-18,Reims,Bourg Peronnas,1.55,3.75,6.5,1.55,3.6,6.25
2017-08-19,Lens,Brest,2.2,3.0,3.6,2.15,3.1,3.4
2017-08-21,Chateauroux,Nimes,2.9,3.1,2.5,2.75,3.0,2.6
2017-08-25,Bourg Peronnas,Ajaccio GFCO,3.0,3.0,2.5,2.75,2.95,2.65
2017-08-25,Brest,Nancy,2.25,3.2,3.3,2.25,2.85,3.5
2017-08-25,Nimes,Le Havre,2.25,3.4,3.25,2.3,2.95,3.25
2017-08-25,Paris FC,Auxerre,2.5,2.9,3.1,2.4,2.9,3.1
2017-08-25,Quevilly Rouen,Clermont,3.0,2.9,2.6,3.0,2.95,2.45
2017-08-25,Sochaux,Chateauroux,1.67,3.5,5.5,1.6,3.4,6.25
2017-08-25,Tours,Ajaccio,2.3,3.0,3.4,2.35,2.9,3.25
2017-08-25,Valenciennes,Niort,2.45,2.9,3.2,2.4,2.95,3.1
2017-08-26,Lorient,Reims,2.0,3.1,4.2,2.0,3.2,3.7
2017-08-28,Orleans,Lens,2.55,2.88,3.1,2.55,3.0,2.85
2017-09-08,Ajaccio,Nimes,2.5,3.1,2.9,2.75,2.9,2.7
2017-09-08,Ajaccio GFCO,Sochaux,2.25,3.0,3.5,2.3,2.9,3.3
2017-09-08,Auxerre,Tours,2.0,3.0,4.5,2.1,3.0,3.7
2017-09-08,Chateauroux,Quevilly Rouen,1.91,3.25,4.33,1.85,3.3,4.2
2017-09-08,Clermont,Bourg Peronnas,1.73,3.5,5.0,1.75,3.2,5.0
2017-09-08,Le Havre,Orleans,1.75,3.5,4.75,1.75,3.3,4.75
2017-09-08,Nancy,Valenciennes,1.73,3.5,5.0,1.8,3.3,4.5
2017-09-08,Niort,Paris FC,2.2,3.0,3.6,2.3,2.9,3.3
2017-09-09,Lens,Lorient,3.0,3.0,2.5,2.7,3.0,2.65
2017-09-11,Reims,Brest,1.85,3.3,4.5,1.91,3.25,4.0
2017-09-15,Ajaccio GFCO,Clermont,2.3,3.1,3.25,2.3,3.0,3.2
2017-09-15,Bourg Peronnas,Chateauroux,2.5,3.1,2.9,2.55,3.1,2.75
2017-09-15,Brest,Le Havre,2.5,3.1,2.9,2.5,3.0,2.9
2017-09-15,Lorient,Ajaccio,1.5,3.9,7.0,1.53,3.8,6.25
2017-09-15,Nimes,Auxerre,1.83,3.2,4.75,1.87,3.1,4.5
2017-09-15,Orleans,Niort,1.91,3.2,4.33,1.95,3.1,4.1
2017-09-15,Paris FC,Tours,2.1,3.1,3.75,2.0,3.1,3.9
2017-09-15,Quevilly Rouen,Nancy,3.8,3.2,2.05,3.6,3.2,2.05
2017-09-15,Valenciennes,Lens,3.1,3.1,2.38,2.9,3.1,2.45
2017-09-16,Sochaux,Reims,2.7,3.0,2.8,2.6,2.9,2.85
2017-09-18,Lens,Quevilly Rouen,1.73,3.5,5.0,1.75,3.5,4.5
2017-09-19,Ajaccio,Valenciennes,2.05,3.1,4.0,2.1,3.0,3.75
2017-09-19,Auxerre,Lorient,3.5,3.2,2.15,3.4,3.2,2.1
2017-09-19,Chateauroux,Clermont,2.5,3.1,2.9,2.45,3.0,2.95
2017-09-19,Le Havre,Sochaux,1.73,3.3,5.5,1.8,3.3,4.6
2017-09-19,Nancy,Bourg Peronnas,1.62,3.4,6.5,1.6,3.3,6.5
2017-09-19,Niort,Brest,2.9,3.1,2.5,2.8,3.1,2.5
2017-09-19,Paris FC,Orleans,2.3,3.0,3.4,2.4,3.0,3.0
2017-09-19,Reims,Ajaccio GFCO,1.65,3.5,6.0,1.67,3.5,5.0
2017-09-19,Tours,Nimes,3.3,3.25,2.2,3.3,3.1,2.2
2017-09-22,Ajaccio GFCO,Chateauroux,1.85,3.3,4.5,1.95,3.0,4.33
2017-09-22,Bourg Peronnas,Le Havre,3.75,3.25,2.05,3.3,3.2,2.15
2017-09-22,Brest,Paris FC,1.95,3.0,4.5,2.0,2.95,4.2
2017-09-22,Nimes,Niort,1.53,4.0,6.25,1.53,3.9,6.0
2017-09-22,Orleans,Tours,1.91,3.1,4.5,2.0,3.0,4.0
2017-09-22,Quevilly Rouen,Reims,5.5,3.6,1.65,5.0,3.4,1.72
2017-09-22,Sochaux,Ajaccio,2.05,3.2,3.8,2.05,3.1,3.7
2017-09-22,Valenciennes,Auxerre,3.2,2.9,2.4,2.75,2.95,2.65
2017-09-23,Lorient,Nancy,1.75,3.5,4.75,1.75,3.4,4.6
2017-09-25,Clermont,Lens,2.38,3.2,3.0,2.35,3.1,3.0
2017-09-29,Ajaccio,Bourg Peronnas,1.8,3.6,4.33,1.83,3.3,4.33
2017-09-29,Auxerre,Sochaux,1.91,3.1,4.5,1.95,3.1,4.1
2017-09-29,Lens,Ajaccio GFCO,1.85,3.2,4.75,1.9,3.0,4.5
2017-09-29,Nancy,Chateauroux,1.75,3.3,5.25,1.75,3.25,5.0
2017-09-29,Niort,Quevilly Rouen,1.83,3.25,4.5,1.87,3.4,4.0
2017-09-29,Orleans,Valenciennes,1.75,3.3,5.25,1.72,3.25,5.25
2017-09-29,Paris FC,Nimes,3.2,3.0,2.38,3.1,3.0,2.35
2017-09-29,Tours,Brest,2.6,3.1,2.8,2.65,3.0,2.7
2017-09-30,Reims,Clermont,1.67,3.75,5.0,1.7,3.4,5.0
2017-10-02,Le Havre,Lorient,2.55,2.88,3.1,2.55,2.95,2.9
2017-10-13,Ajaccio GFCO,Nancy,2.5,3.0,3.0,2.6,2.85,2.9
2017-10-13,Bourg Peronnas,Lens,3.4,3.3,2.15,3.4,3.0,2.2
2017-10-13,Brest,Auxerre,2.05,3.1,4.2,2.0,3.0,4.0
2017-10-13,Chateauroux,Reims,4.33,3.2,1.91,3.8,3.0,2.05
2017-10-13,Nimes,Orleans,1.7,3.5,5.25,1.7,3.3,5.25
2017-10-13,Quevilly Rouen,Ajaccio,3.3,3.2,2.25,3.3,3.1,2.2
2017-10-13,Sochaux,Paris FC,2.3,3.1,3.2,2.35,2.9,3.2
2017-10-13,Valenciennes,Tours,2.38,3.0,3.2,2.4,3.0,3.0
2017-10-14,Clermont,Le Havre,2.45,3.1,3.0,2.4,3.0,3.0
2017-10-16,Lorient,Niort,1.44,4.2,7.5,1.5,3.7,7.0
2017-10-20,Auxerre,Quevilly Rouen,1.72,3.5,5.0,1.65,3.6,5.0
2017-10-20,Le Havre,Chateauroux,1.66,3.6,5.25,1.65,3.6,5.0
2017-10-20,Nancy,Clermont,2.2,3.0,3.6,2.2,2.95,3.5
2017-10-20,Nimes,Brest,1.9,3.39,4.0,1.95,3.25,3.9
2017-10-20,Niort,Bourg Peronnas,1.75,3.75,4.33,1.8,3.5,4.2
2017-10-20,Orleans,Lorient,3.39,3.2,2.2,3.4,2.95,2.25
2017-10-20,Paris FC,Valenciennes,1.9,3.25,4.33,1.85,3.1,4.6
2017-10-20,Tours,Sochaux,2.39,3.2,3.0,2.35,3.2,2.95
2017-10-21,Lens,Reims,2.62,3.25,2.62,2.45,3.2,2.8
2017-10-23,Ajaccio,Ajaccio GFCO,2.14,3.2,3.5,2.1,3.2,3.4
2017-10-27,Ajaccio GFCO,Paris FC,2.45,2.89,3.29,2.25,2.95,3.4
2017-10-27,Bourg Peronnas,Auxerre,3.25,3.0,2.37,3.1,3.1,2.3
2017-10-27,Brest,Orleans,1.8,3.5,4.5,1.83,3.5,4.1
2017-10-27,Quevilly Rouen,Le Havre,3.39,3.29,2.14,3.4,3.25,2.1
2017-10-27,Sochaux,Niort,2.1,3.2,3.6,2.05,3.25,3.5
2017-10-28,Clermont,Ajaccio,2.1,3.1,3.79,2.1,3.2,3.4
2017-10-28,Lorient,Tours,1.44,4.2,7.5,1.45,4.2,6.5
2017-10-28,Reims,Nancy,1.8,3.2,5.0,1.78,3.4,4.5
2017-10-28,Valenciennes,Nimes,3.39,3.39,2.1,3.4,3.2,2.1
2017-10-30,Chateauroux,Lens,3.29,3.2,2.25,3.1,3.25,2.2
